1.959247457828251049e+00,-8.539751877357504739e+00,5.080391264192906320e+00,-7.862023975101092965e+00,-4.642461752954228693e+00,-1.894573321358133278e+00,-6.833878517054806423e+00,5.965566965222523166e+00,8.539008298604871428e+00,6.899831811312761687e+00
9.222866371277429920e+00,7.574674953794197307e+00,-1.353371884599760655e+00,5.273920197592261161e+00,-9.876219323748269829e-01,7.062945715556430137e+00,-1.064313722957148833e+01,2.503691887158841389e+00,-6.121228437627397767e+00,5.405884984019576400e+00
9.836869312818512512e+00,8.645476202140445210e+00,-9.561222633065276089e-01,4.286759464005656106e+00,-5.889406654156101872e-01,7.577021687901567937e+00,-9.495543249876769565e+00,1.634339017292692375e+00,-4.074788767246912080e+00,4.657359469747053282e+00
-8.963269580520284663e+00,-9.391577412637392541e+00,-8.949373254768380193e-01,5.977261687746656449e+00,-8.036223954447070383e+00,-2.571871765032572643e+00,-6.659369716551729823e+00,-7.852021198240860755e+00,8.295329698056130852e+00,5.786218497171942587e+00
-7.692329860956105492e+00,-9.295274447885368829e+00,-2.209831129389423943e+00,4.837821610648600057e+00,-9.207154162126331087e+00,-6.334587262966955290e-01,-7.204601197963456549e+00,-7.141131883811877579e+00,7.331899015353198656e+00,5.028014562401808440e+00
1.708801449095861180e+00,-8.513269821863987730e+00,5.152542272509165855e+00,-6.589380284718305170e+00,-4.867595406204880959e+00,2.540983002474235253e-01,-6.230873461536367230e+00,6.594198259780740479e+00,7.253543519557423380e+00,7.362988633277318229e+00
9.037851149225851088e+00,-5.807958137597677428e+00,8.508450436768809633e-01,1.348780696336810081e+00,2.298146770532326855e+00,1.160796209023949865e+00,4.634437919158878927e+00,4.242099209050198994e+00,7.608854902332875092e+00,9.105518308803792760e-01
-9.566440228283628500e+00,-1.002527898427719677e+01,-2.193567144420323967e+00,6.286813802762146075e+00,-8.906799279053075225e+00,-2.095128745587726105e+00,-6.507879334991788944e+00,-6.852826090785390178e+00,7.917512959754897217e+00,4.777903364915655260e+00
-9.321218142407426299e+00,-9.188123557309648248e+00,-2.522813045141313104e+00,6.109615436838766733e+00,-9.616251916057247939e+00,-2.711270730200681545e+00,-7.156179766009569398e+00,-6.907939387962823474e+00,8.417389218583199550e+00,5.633725246751452254e+00
9.932562256110880838e+00,-6.344314027896827746e+00,1.514610582065990974e+00,5.494771649424339266e-01,2.101844361983287612e+00,1.162791680454717147e+00,4.746359400792375283e+00,3.266487839084763589e+00,7.963850272702678090e+00,5.101050478237995067e-02
9.539590547439921409e+00,-6.705233435532850450e+00,9.618659890877863106e-01,8.981923276260961320e-02,5.084871365073583283e-01,8.864683935542693183e-01,4.423732263004167997e+00,3.324718996759898459e+00,7.970177297648810111e+00,6.157525898591262870e-01
4.497773141109705497e-01,-8.659848013225342811e+00,3.806197762439668786e+00,-7.350845654826051678e+00,-3.960849491980807713e+00,-8.484892059282084231e-01,-5.617881235283361363e+00,5.875289744301329442e+00,7.556401513456864727e+00,7.679325011183737892e+00
-9.238933102784367080e+00,-1.030624932269647154e+01,-2.146083097271326068e+00,5.711882442422039574e+00,-9.711865495673427162e+00,-2.335256850839114051e+00,-6.271115925664236812e+00,-7.808270720525667841e+00,6.810013017137169555e+00,5.370798724903457888e+00
2.682977143520750007e-01,7.742516608570666925e+00,-1.012269352104332754e+01,9.036316308040792222e+00,-3.295408280237141607e+00,-2.502135440011804324e+00,5.185427613870572827e+00,6.544757858040393117e+00,-4.486357399948283309e+00,9.736594221817737704e+00
8.603590388616890294e+00,-7.088063723485270806e+00,1.879249355515262287e+00,-1.907872442193490059e-01,1.210604393396995215e+00,1.243176221817381188e+00,5.656905702790088419e+00,4.546540184718696587e+00,7.594040555332354003e+00,5.361785024930231236e-01
1.084960928278399450e+01,-5.752422927534223795e+00,1.748118848018253901e+00,8.910903498277206181e-01,5.663412825968817677e-01,1.223633111413321872e+00,5.770232776825124255e+00,4.104518260429297349e+00,9.008735180501151518e+00,-5.786019249866114489e-01
-8.170219251316325426e+00,-1.115948172495190605e+01,-2.307236095950200738e+00,6.657364076548555332e+00,-9.688411519363452129e+00,-2.218105470991117656e+00,-6.588108037309496900e+00,-7.153163746762696285e+00,7.967132250705547314e+00,5.357160014897242029e+00
8.885578182011549586e+00,8.428589896309871321e+00,-1.443551584755878414e+00,4.984675422043506110e+00,-1.265903939059844108e+00,7.076462300093373514e+00,-9.383019812489678202e+00,2.019618693273486087e+00,-4.570333518503633563e+00,4.537709676449484419e+00
3.550469102546311984e-01,-9.076943656235750169e+00,4.697236688250535863e+00,-7.501082632209564061e+00,-4.971998332824195899e+00,-1.513706069051327097e-01,-6.627425078336573350e+00,7.168924084422463316e+00,7.367693135920274194e+00,7.476524183510744770e+00
9.702780632969433938e+00,7.879003151295371765e+00,-1.763694684796121459e+00,4.182138799701560217e+00,-2.871315522632186479e+00,7.800607339563727649e+00,-8.616876105462246471e+00,2.627069867155441329e+00,-5.170439225251476145e+00,5.814423792198724961e+00
8.563368913476438138e+00,-6.579031949059976903e+00,1.233661303857633840e+00,6.580843671305607323e-01,2.378837174040233648e+00,2.980546897668345796e-01,5.376309090209108632e+00,2.311291739747013629e+00,7.070557032009810783e+00,9.354212149783819319e-01
9.470998515928425121e+00,-6.072754995267634293e+00,9.594398979765954572e-01,7.715873074500588791e-01,8.988343079171259298e-01,2.993303849585067233e-01,4.686552316348221225e+00,3.135936220812900466e+00,6.804657487272565142e+00,1.190310081768867878e+00
2.788424898769402693e-01,-7.675576371384389418e+00,4.867204854839727091e+00,-7.870939836597636408e+00,-5.508577494142360642e+00,-1.464609855138850225e+00,-6.542822895845007203e+00,7.035777664515749485e+00,8.052093149270783456e+00,5.951619600018465128e+00
-1.040087668738179971e+01,-8.849804534327049055e+00,-2.431376737037332703e+00,5.995943065458041232e+00,-9.393693318223416355e+00,-1.172246685262282373e+00,-6.783213776569959386e+00,-7.533749852271141911e+00,7.803867285434431089e+00,5.174788695989201770e+00
8.240632225692191781e+00,-6.680639719447081681e+00,1.445605924780243967e+00,3.543574137430107185e-01,2.109958292963154403e+00,2.573743987776562214e+00,4.108083892508606283e+00,3.088465082987744470e+00,7.501207929262795560e+00,1.195756524926171460e+00
9.530480905811351988e+00,-6.054527026037429316e+00,1.190916365528020604e+00,1.549240878211795236e+00,1.232913760638895573e+00,1.681183688571306512e+00,6.030873500141016308e+00,3.671382882751517585e+00,7.325099887007956667e+00,7.819146081617283084e-01
-8.270385767010147049e+00,-9.905656975545630516e+00,-8.735587467728811450e-01,5.029684201519034836e+00,-9.310593527019419113e+00,-1.864220226166983352e+00,-6.122504013496874009e+00,-6.623522783722710194e+00,7.399118424143612316e+00,4.755136672061982317e+00
-2.242644067112062323e-02,8.084890889073001574e+00,-9.433509099937570141e+00,8.868991953019806473e+00,-5.845417563325322696e+00,-4.034012201332196845e+00,7.455021409015515133e+00,7.299853206278390516e+00,-5.451257159144834219e+00,9.772864634148058727e+00
1.090940116400624493e+00,-8.953917781763861328e+00,4.038998840990239536e+00,-6.619154598110449150e+00,-6.067437959541232217e+00,-5.780618246331172827e-01,-7.387118978085633003e+00,4.537522881692324539e+00,8.630956865412903412e+00,7.778022099020687641e+00
9.980627901738651886e+00,-5.633373967336807731e+00,1.275917844710299232e+00,1.273781663988130974e+00,1.112576607131297468e+00,1.704879947683572317e+00,4.428950154887433044e+00,3.170489945670647902e+00,6.765710808213253102e+00,4.452405938634655946e-01
6.832271733832737670e-01,-9.545156078304490421e+00,5.081451574910603064e+00,-6.583590875259774045e+00,-5.372534356511196485e+00,-7.116171276167507775e-01,-5.380999647471231384e+00,5.872394553607036549e+00,8.471696740345608490e+00,6.955341454783102506e+00
1.157645996782560438e+01,-6.437687423668894127e+00,2.442195589897451669e+00,2.068045731644861274e+00,1.530406293680252494e+00,1.404547329389198573e+00,5.550930983262514218e+00,3.744976061063481243e+00,7.511470128396825707e+00,1.705892934729799304e+00
9.355755476902656298e+00,8.846019611266239480e+00,-1.264346514162631996e+00,4.062550953461967040e+00,-1.032935123298190927e+00,7.315834469532305206e+00,-9.124773251354580950e+00,2.120707783326260643e+00,-5.709044838665409571e+00,5.463168629502607843e+00
8.957518294791986690e+00,9.194764029666684380e+00,-4.277300297017145869e-01,6.062225540207335506e+00,-1.224160202059293878e+00,6.698530627181526143e+00,-9.425309631312911662e+00,1.418514516311640383e+00,-5.718295806013165894e+00,6.481497867935377855e+00
9.480669590630419918e+00,-7.033049876820590463e+00,5.857796134367615482e-01,9.555328967554783670e-01,1.575552011244694572e+00,2.437730568292774347e+00,4.542594293230106217e+00,3.765441445587183189e+00,8.146314466788689757e+00,2.135502319979289687e-01
1.002491578879777467e+00,-8.810638451856579678e+00,5.037632063063454346e+00,-6.456665470828310660e+00,-5.657174795314901417e+00,-9.011381556476337762e-01,-6.998309621533629787e+00,6.005158999707727929e+00,1.009555542813973616e+01,6.016036060168722166e+00
-2.538301963828737962e-01,8.593193085624641014e+00,-9.180417835063382270e+00,8.094833485422178398e+00,-6.023741287408494571e+00,-3.348150025143767916e+00,6.445797867023605576e+00,6.896914229742608704e+00,-4.257789167277637787e+00,9.485842578095187605e+00
-1.059404995845486219e+01,-1.019350685143726132e+01,-2.506236227817947082e+00,4.953169931975105911e+00,-9.401736310639691396e+00,-3.582584296460881390e+00,-7.152368916435195345e+00,-6.740234101826615642e+00,6.409128873180610420e+00,5.459385267436511313e+00
9.667032343186708232e+00,9.378531205131544368e+00,-1.332512118614051833e+00,4.181331457177136279e+00,-1.589540380708859280e-01,6.643445579225233821e+00,-9.521105258696326956e+00,1.998976050925564962e+00,-4.289876580381851490e+00,4.193510078628582605e+00
1.638389510311792918e+00,-8.803192909979090430e+00,5.434602372406814652e+00,-6.205507097170642083e+00,-4.021274176338041073e+00,-1.030749256923953805e+00,-6.712844141626950645e+00,5.956901778573866046e+00,9.240954186263488523e+00,7.885054582749245533e+00
-8.629517331486423970e+00,-9.251925936368353476e+00,-2.943830043251458584e+00,5.647761405512908617e+00,-9.434766804996256084e+00,-2.312872583913524682e+00,-6.587541406528474752e+00,-7.117916773632785521e+00,8.253988839943144029e+00,5.586475659440135466e+00
-9.081485265396251449e+00,-8.689823871322769122e+00,-1.374720719612324338e+00,5.654115208768802248e+00,-7.635292098969353347e+00,-3.202409616521903146e+00,-7.684578444272586850e+00,-7.904685960367979547e+00,8.614860797113404800e+00,4.628307659865975587e+00
1.431105204470558778e+00,-7.816638217727732041e+00,4.556557298465435224e+00,-8.347545927753248662e+00,-5.475984623728466616e+00,-1.868829903961028549e+00,-5.962123096578774373e+00,6.162202683733616126e+00,8.168848201967174205e+00,7.352811776247978770e+00
-4.584643915166871642e-01,7.956707452633884792e+00,-1.001332527894977353e+01,8.015822714734229137e+00,-5.456716032546907513e+00,-3.136470112155041345e+00,6.283023586681327544e+00,7.361062179598380162e+00,-4.762424103760538152e+00,1.010153205141309485e+01
9.017988443376456331e+00,-6.431215291936207556e+00,1.120786896989143910e+00,1.021916636646239773e+00,1.671547174776041977e+00,1.938965893036182386e+00,4.834346381663953807e+00,3.797862909716290147e+00,7.829915152204885764e+00,3.670341467324684803e-01
-5.139805241449977302e-01,7.899074921280944572e+00,-8.039877304574968520e+00,7.642437672085805822e+00,-6.874103288817551949e+00,-2.498271988645250907e+00,6.244855181140550826e+00,7.185335531341987547e+00,-5.192027020833813289e+00,9.758943669709385205e+00
8.286609394187061994e+00,-6.422883244807103154e+00,5.314745282684346650e-01,1.434095015180851584e+00,9.260261019480461320e-01,2.825890085966453746e-01,5.421741534153286857e+00,3.012954684021825535e+00,8.472122123890349243e+00,2.398566872025635066e-01
-8.938264835876214676e+00,-9.408602757410566397e+00,-2.046813564745428859e+00,6.398433792632638450e+00,-9.462971471836153725e+00,-2.023440871106241268e+00,-7.435586866495370373e+00,-6.930607432953368452e+00,7.891175351923242154e+00,4.365541098502408346e+00
9.433258208675967538e+00,-5.795593361586891312e+00,2.032173588731435387e+00,8.582198812978030222e-01,8.505903167865622727e-01,8.923327559958132982e-01,6.133301655000782837e+00,2.980288249032483794e+00,8.133970066516791775e+00,-4.810697094272586849e-01
3.416834045043558588e-01,8.903655878111990774e+00,-8.159230004005335601e+00,9.390862358016901723e+00,-5.597412586976521887e+00,-3.979392534277262250e+00,6.280848061763446566e+00,7.101385545615393369e+00,-4.954309211240633282e+00,8.885860382763427268e+00
8.802441630189745680e+00,8.928802120104501583e+00,-2.232529071913340601e+00,4.415954677446677579e+00,-2.444587369653888675e+00,7.500124800304930339e+00,-8.728408317823946660e+00,1.520594100031050777e+00,-6.667372385979504656e+00,4.868468585218152178e+00
8.811790752666945892e+00,8.033588279942375010e+00,-2.047242844025971564e+00,4.187602640449927804e+00,-1.615046928877864385e+00,6.831236800586503399e+00,-1.003065583141921913e+01,1.451611537412008879e+00,-5.075056734359387534e+00,4.158766727659584994e+00
7.039522164570507501e-01,9.131022636147397620e+00,-9.493006870214030002e+00,9.317182738728270408e+00,-5.902787855213427193e+00,-2.498053130118621290e+00,5.516762292309340232e+00,7.733728686789367757e+00,-5.589495955428684937e+00,8.191660897691489751e+00
2.775078944190393360e-01,7.133073355550425099e+00,-8.595793480721093616e+00,9.030373592517836556e+00,-5.277508646941411641e+00,-3.106748740438043832e+00,6.562622691097875105e+00,8.060171005569884528e+00,-5.060783408611401413e+00,8.992498416192212574e+00
2.244922181410295536e+00,-7.675737600841679331e+00,4.711110270505842301e+00,-5.485438341854475652e+00,-5.314007796352264279e+00,-4.656508181961681037e-01,-4.980368696653636462e+00,5.938909279669141839e+00,8.868279165420673849e+00,7.586643247553109148e+00
9.467405091399227146e+00,-6.450878447728130460e+00,1.176722233540381302e+00,2.733872218706437374e-01,1.234871644249895040e+00,1.163669990861721182e+00,5.425696819614993061e+00,3.207869541352287968e+00,7.091188236087383245e+00,8.506787580567127804e-01
9.152324628643132343e+00,-7.582696255355356740e+00,6.798091855195639299e-01,9.113790715132172870e-01,1.557470457107732020e+00,1.835016597467753696e+00,5.347283570991874235e+00,4.151380314629888879e+00,8.813925044320678026e+00,-3.291490374383357898e-01
6.365461136893580951e-01,-7.401543347577602461e+00,4.502665612290050134e+00,-6.215246936593454841e+00,-4.901615815338042914e+00,-8.138948064590167952e-01,-5.788401373803321093e+00,5.932046659683967604e+00,8.237779438809649690e+00,6.870998426247263424e+00
8.483352579016194994e+00,1.001473309084184216e+01,1.950792334670559125e-01,4.785326201890799602e+00,-1.279059182435058784e+00,7.345022313202290931e+00,-8.649711335668591516e+00,2.374694038420032349e+00,-4.611795244694105733e+00,4.485127059477354905e+00
1.316900902259465989e+00,8.776859262000799689e+00,-8.610012802351887373e+00,7.037836166065878807e+00,-6.731288638454524964e+00,-4.474004744049970839e+00,6.630610429738296396e+00,7.566709098448226811e+00,-4.869317410511468047e+00,9.426276061569232922e+00
1.497592930592711369e+00,-7.666434870245431910e+00,5.026885628993593258e+00,-6.894960787361551269e+00,-5.349771486441179391e+00,-1.164187062660477778e+00,-6.831146934026517847e+00,6.196221523155805322e+00,8.551635407071241701e+00,7.431800376546634723e+00
3.368428689852329683e-01,-8.422349449610463168e+00,4.976752164322423511e+00,-6.407404152936150510e+00,-5.795673262569287054e+00,-7.077664080301081517e-01,-6.342284014664079095e+00,5.555683246068047865e+00,8.264697505742585548e+00,6.757589569434760080e+00
